table_name,field_name,language,translation,record_id,record_sub_id,field_value
stop_times,stop_headsign,ja,上川霊園(網代入口経由),,,上川霊園(網代入口経由)
stop_times,stop_headsign,en,Kamikawa　Cemetery(Ajiro-iriguchi),,,上川霊園(網代入口経由)
stop_times,stop_headsign,ja,上川霊園(川口小学校経由),,,上川霊園(川口小学校経由)
stop_times,stop_headsign,en,Kamikawa　Cemetery(Narahara-bus office),,,上川霊園(川口小学校経由)
stop_times,stop_headsign,ja,上川霊園(楢原町経由),,,上川霊園(楢原町経由)
stop_times,stop_headsign,en,Kamikawa　Cemetery(Narahara-bus office),,,上川霊園(楢原町経由)
stop_times,stop_headsign,ja,上養沢(十里木経由),,,上養沢(十里木経由)
stop_times,stop_headsign,en,Kamiyozawa(Jurigi),,,上養沢(十里木経由)
stop_times,stop_headsign,ja,上養沢(瀬音の湯経由),,,上養沢(瀬音の湯経由)
stop_times,stop_headsign,en,Kamiyozawa(Akigawa-keikoku Seotonoyu  Hot Spring),,,上養沢(瀬音の湯経由)
stop_times,stop_headsign,ja,中野団地(市役所経由),,,中野団地(市役所経由)
stop_times,stop_headsign,en,Nakanodanchi(Hachioji  City  Hall),,,中野団地(市役所経由)
stop_times,stop_headsign,ja,中野団地(八王子郵便局経由),,,中野団地(八王子郵便局経由)
stop_times,stop_headsign,en,Nakanodanchi(Hachioji  Post  Office),,,中野団地(八王子郵便局経由)
stop_times,stop_headsign,ja,中野団地(八王子郵便局経由（深夜ﾊﾞｽ）),,,中野団地(八王子郵便局経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,en,Nakanodanchi(Hachioji  Post  Office（NightBus)),,,中野団地(八王子郵便局経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,ja,丹波山村役場(奥多摩湖経由),,,丹波山村役場(奥多摩湖経由)
stop_times,stop_headsign,en,Tabayama Village Office(Lake Okutama),,,丹波山村役場(奥多摩湖経由)
stop_times,stop_headsign,ja,京王・JR八王子駅北口(大和田経由),,,京王・JR八王子駅北口(大和田経由)
stop_times,stop_headsign,en,Keio・JR Hachioji  Sta．(Owada),,,京王・JR八王子駅北口(大和田経由)
stop_times,stop_headsign,ja,京王・JR八王子駅北口(東海大学八王子病院経由),,,京王・JR八王子駅北口(東海大学八王子病院経由)
stop_times,stop_headsign,en,Keio・JR Hachioji  Sta．(Tokai Univ. Hachioji Hosp),,,京王・JR八王子駅北口(東海大学八王子病院経由)
stop_times,stop_headsign,ja,京王・JR八王子駅北口(市街地循環),,,京王・JR八王子駅北口(市街地循環)
stop_times,stop_headsign,en,Keio・JR Hachioji  Sta．(Central City Circulation),,,京王・JR八王子駅北口(市街地循環)
stop_times,stop_headsign,ja,京王・ＪＲ八王子駅北口(大和田経由),,,京王・ＪＲ八王子駅北口(大和田経由)
stop_times,stop_headsign,en,Keio・JR Hachioji  Sta．(Owada),,,京王・ＪＲ八王子駅北口(大和田経由)
stop_times,stop_headsign,ja,八王子城跡(霞ヶ丘住宅経由),,,八王子城跡(霞ヶ丘住宅経由)
stop_times,stop_headsign,en,Hachioji Castle Ruin(Kasumigaoka-jutaku),,,八王子城跡(霞ヶ丘住宅経由)
stop_times,stop_headsign,ja,創価大学循環(八日町経由),,,創価大学循環(八日町経由)
stop_times,stop_headsign,en,Soka Univ. Circulation(Yokamachi),,,創価大学循環(八日町経由)
stop_times,stop_headsign,ja,創価大学循環(ひよどり山ﾄﾝﾈﾙ経由),,,創価大学循環(ひよどり山ﾄﾝﾈﾙ経由)
stop_times,stop_headsign,en,Soka Univ. Circulation(Hiyodoriyama Tunnel),,,創価大学循環(ひよどり山ﾄﾝﾈﾙ経由)
stop_times,stop_headsign,ja,創価大学栄光門(急行),,,創価大学栄光門(急行)
stop_times,stop_headsign,en,Soka University Eikomon Gate(Express),,,創価大学栄光門(急行)
stop_times,stop_headsign,ja,創価大学正門東京富士美術館(八日町経由),,,創価大学正門東京富士美術館(八日町経由)
stop_times,stop_headsign,en,Soka University Main Gate Tokyo Fuji Art Museum(Yokamachi),,,創価大学正門東京富士美術館(八日町経由)
stop_times,stop_headsign,ja,創価大学正門東京富士美術館(ひよどり山ﾄﾝﾈﾙ経由),,,創価大学正門東京富士美術館(ひよどり山ﾄﾝﾈﾙ経由)
stop_times,stop_headsign,en,Soka University Main Gate Tokyo Fuji Art Museum(Hiyodoriyama Tunnel),,,創価大学正門東京富士美術館(ひよどり山ﾄﾝﾈﾙ経由)
stop_times,stop_headsign,ja,創価大学正門東京富士美術館(直通),,,創価大学正門東京富士美術館(直通)
stop_times,stop_headsign,en,Soka University Main Gate Tokyo Fuji Art Museum(Direct),,,創価大学正門東京富士美術館(直通)
stop_times,stop_headsign,ja,創価大学正門東京富士美術館(新清水橋経由),,,創価大学正門東京富士美術館(新清水橋経由)
stop_times,stop_headsign,en,Soka University Main Gate Tokyo Fuji Art Museum(Shinshimizu-bashi Bridge),,,創価大学正門東京富士美術館(新清水橋経由)
stop_times,stop_headsign,ja,北の根東（川口町）(楢原町),,,北の根東（川口町）(楢原町)
stop_times,stop_headsign,en,Kitanone-higashi(Narahara-bus office),,,北の根東（川口町）(楢原町)
stop_times,stop_headsign,ja,城山手(西八王子駅入口経由),,,城山手(西八王子駅入口経由)
stop_times,stop_headsign,en,Shiroyamate(Nishi-hachioji Sta．Iriguchi),,,城山手(西八王子駅入口経由)
stop_times,stop_headsign,ja,城山手(西八王子駅経由),,,城山手(西八王子駅経由)
stop_times,stop_headsign,en,Shiroyamate(Nishi-hachioji  Sta．),,,城山手(西八王子駅経由)
stop_times,stop_headsign,ja,城山手(西八王子駅経由（深夜ﾊﾞｽ）),,,城山手(西八王子駅経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,en,Shiroyamate(Nishi-hachioji  Sta．(NightBus)),,,城山手(西八王子駅経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,ja,城山手(富士森高校経由),,,城山手(富士森高校経由)
stop_times,stop_headsign,en,Shiroyamate(Fujimori HS),,,城山手(富士森高校経由)
stop_times,stop_headsign,ja,夕焼小焼(霊園正門経由),,,夕焼小焼(霊園正門経由)
stop_times,stop_headsign,en,Yuyake Koyake(Cemetery Main Gate),,,夕焼小焼(霊園正門経由)
stop_times,stop_headsign,ja,大久保(ﾎｰﾒｽﾄﾀｳﾝ経由（深夜ﾊﾞｽ）),,,大久保(ﾎｰﾒｽﾄﾀｳﾝ経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,en,Okubo(Homest  Town(Night Bus)),,,大久保(ﾎｰﾒｽﾄﾀｳﾝ経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,ja,大久保(ﾎｰﾒｽﾄﾀｳﾝ経由),,,大久保(ﾎｰﾒｽﾄﾀｳﾝ経由)
stop_times,stop_headsign,en,Okubo(Homest  Town),,,大久保(ﾎｰﾒｽﾄﾀｳﾝ経由)
stop_times,stop_headsign,ja,大久保(霊園正門経由),,,大久保(霊園正門経由)
stop_times,stop_headsign,en,Okubo(Cemetery Main Gate),,,大久保(霊園正門経由)
stop_times,stop_headsign,ja,大久保(上小田野経由),,,大久保(上小田野経由)
stop_times,stop_headsign,en,Okubo(Kami-odano),,,大久保(上小田野経由)
stop_times,stop_headsign,ja,大門・小作駅東口(塩船観音入口経由),,,大門・小作駅東口(塩船観音入口経由)
stop_times,stop_headsign,en,Ozaku Sta．East Exit(Ome Nursing School-),,,大門・小作駅東口(塩船観音入口経由)
stop_times,stop_headsign,ja,奥多摩湖,,,奥多摩湖
stop_times,stop_headsign,en,Lake Okutama,,,奥多摩湖
stop_times,stop_headsign,ja,奥多摩駅(奥多摩湖経由),,,奥多摩駅(奥多摩湖経由)
stop_times,stop_headsign,en,Okutama Sta．(Lake Okutama),,,奥多摩駅(奥多摩湖経由)
stop_times,stop_headsign,ja,奥多摩駅(留浦経由),,,奥多摩駅(留浦経由)
stop_times,stop_headsign,en,Okutama Sta．(Tozura),,,奥多摩駅(留浦経由)
stop_times,stop_headsign,ja,奥多摩駅,,,奥多摩駅
stop_times,stop_headsign,en,Okutama Sta．,,,奥多摩駅
stop_times,stop_headsign,ja,奥多摩駅(川乗橋経由),,,奥多摩駅(川乗橋経由)
stop_times,stop_headsign,en,Okutama Sta．(Kawanori-bashi Bridge),,,奥多摩駅(川乗橋経由)
stop_times,stop_headsign,ja,奥多摩駅(川井駅経由),,,奥多摩駅(川井駅経由)
stop_times,stop_headsign,en,Okutama Sta．(Kawai Sta.),,,奥多摩駅(川井駅経由)
stop_times,stop_headsign,ja,宇津木台(ﾊﾞｲﾊﾟｽ経由),,,宇津木台(ﾊﾞｲﾊﾟｽ経由)
stop_times,stop_headsign,en,Utsukidai(Bypass),,,宇津木台(ﾊﾞｲﾊﾟｽ経由)
stop_times,stop_headsign,ja,宇津木台(ﾊﾞｲﾊﾟｽ経由（深夜ﾊﾞｽ）),,,宇津木台(ﾊﾞｲﾊﾟｽ経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,en,Utsukidai(Bypass(NightBus)),,,宇津木台(ﾊﾞｲﾊﾟｽ経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,ja,宇津木台(東海大学八王子病院経由),,,宇津木台(東海大学八王子病院経由)
stop_times,stop_headsign,en,Utsukidai(Tokai Univ. Hachioji Hosp),,,宇津木台(東海大学八王子病院経由)
stop_times,stop_headsign,ja,宇津木台(小宮町経由（深夜ﾊﾞｽ）),,,宇津木台(小宮町経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,en,Utsukidai(Komiyamachi(NightBus)),,,宇津木台(小宮町経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,ja,宇津木台(小宮町経由),,,宇津木台(小宮町経由)
stop_times,stop_headsign,en,Utsukidai(Komiyamachi),,,宇津木台(小宮町経由)
stop_times,stop_headsign,ja,宝生寺団地(ﾎｰﾒｽﾄﾀｳﾝ経由),,,宝生寺団地(ﾎｰﾒｽﾄﾀｳﾝ経由)
stop_times,stop_headsign,en,Hoshojidanchi(Homest  Town),,,宝生寺団地(ﾎｰﾒｽﾄﾀｳﾝ経由)
stop_times,stop_headsign,ja,宝生寺団地(霊園正門経由),,,宝生寺団地(霊園正門経由)
stop_times,stop_headsign,en,Hoshojidanchi(Cemetery Main Gate),,,宝生寺団地(霊園正門経由)
stop_times,stop_headsign,ja,宝生寺団地(霊園正門経由（深夜ﾊﾞｽ）),,,宝生寺団地(霊園正門経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,en,Hoshojidanchi(Cemetery Main Gate(NightBus)),,,宝生寺団地(霊園正門経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,ja,宝生寺団地(四谷経由),,,宝生寺団地(四谷経由)
stop_times,stop_headsign,en,Hoshojidanchi(Yotsuya),,,宝生寺団地(四谷経由)
stop_times,stop_headsign,ja,小作コース(小作コース),,,小作コース(小作コース)
stop_times,stop_headsign,en,Ozaku(Ozaku),,,小作コース(小作コース)
stop_times,stop_headsign,ja,小作駅東口(塩船観音入口・大門経由),,,小作駅東口(塩船観音入口・大門経由)
stop_times,stop_headsign,en,Ozaku Sta．East Exit(Shiofune-kannon Temple Iriguchi・Daimon),,,小作駅東口(塩船観音入口・大門経由)
stop_times,stop_headsign,ja,小作駅東口(塩船観音入口経由),,,小作駅東口(塩船観音入口経由)
stop_times,stop_headsign,en,Ozaku Sta．East Exit(Shiofune-kannon Temple Iriguchi),,,小作駅東口(塩船観音入口経由)
stop_times,stop_headsign,ja,小作駅東口(大門経由),,,小作駅東口(大門経由)
stop_times,stop_headsign,en,Ozaku Sta．East Exit(Daimon),,,小作駅東口(大門経由)
stop_times,stop_headsign,ja,小作駅東口(青梅看護学校経由),,,小作駅東口(青梅看護学校経由)
stop_times,stop_headsign,en,Ozaku Sta．East Exit(Ome Nursing School-),,,小作駅東口(青梅看護学校経由)
stop_times,stop_headsign,ja,小作駅西口(友田経由),,,小作駅西口(友田経由)
stop_times,stop_headsign,en,Ozaku Sta．Ｗest Exit(Tomoda),,,小作駅西口(友田経由)
stop_times,stop_headsign,ja,小作駅西口(菅生高校経由),,,小作駅西口(菅生高校経由)
stop_times,stop_headsign,en,Ozaku Sta．Ｗest Exit(Sugao HS),,,小作駅西口(菅生高校経由)
stop_times,stop_headsign,ja,小作駅西口(秋川駅経由),,,小作駅西口(秋川駅経由)
stop_times,stop_headsign,en,Ozaku Sta．Ｗest Exit(Akigawa Sta),,,小作駅西口(秋川駅経由)
stop_times,stop_headsign,ja,小作駅西口(菅生学園学びの城経由),,,小作駅西口(菅生学園学びの城経由)
stop_times,stop_headsign,en,Ozaku Sta．Ｗest Exit(Sugao Gakuen Manabinoshiro),,,小作駅西口(菅生学園学びの城経由)
stop_times,stop_headsign,ja,小作駅西口(急行（休校日運休）),,,小作駅西口(急行（休校日運休）)
stop_times,stop_headsign,en,Ozaku Sta．Ｗest Exit(Express),,,小作駅西口(急行（休校日運休）)
stop_times,stop_headsign,ja,小作駅西口((急行）菅生学園学びの城経由),,,小作駅西口((急行）菅生学園学びの城経由)
stop_times,stop_headsign,en,Ozaku Sta．Ｗest Exit(Sugao Gakuen Manabinoshiro),,,小作駅西口((急行）菅生学園学びの城経由)
stop_times,stop_headsign,ja,小作駅西口,,,小作駅西口
stop_times,stop_headsign,ja,小宮久保橋循環(草花・瀬戸岡上賀多方面),,,小宮久保橋循環(草花・瀬戸岡上賀多方面)
stop_times,stop_headsign,en,Komiyakubo-bashi Bridge Circulation(Kusabana・Sedokakamigata),,,小宮久保橋循環(草花・瀬戸岡上賀多方面)
stop_times,stop_headsign,ja,小岩(払沢の滝入口経由),,,小岩(払沢の滝入口経由)
stop_times,stop_headsign,en,Koiwa(Hosawanotaki　Fall),,,小岩(払沢の滝入口経由)
stop_times,stop_headsign,ja,小岩(やすらぎの里経由),,,小岩(やすらぎの里経由)
stop_times,stop_headsign,en,Koiwa(Yasuraginosato),,,小岩(やすらぎの里経由)
stop_times,stop_headsign,ja,小津町(上野原経由),,,小津町(上野原経由)
stop_times,stop_headsign,en,Otsumachi(Uenohara),,,小津町(上野原経由)
stop_times,stop_headsign,ja,小菅の湯(留浦経由),,,小菅の湯(留浦経由)
stop_times,stop_headsign,en,Kosugenoyu Hot Spring(Tozura),,,小菅の湯(留浦経由)
stop_times,stop_headsign,ja,峰谷(奥多摩湖経由),,,峰谷(奥多摩湖経由)
stop_times,stop_headsign,en,Minedani(Lake Okutama),,,峰谷(奥多摩湖経由)
stop_times,stop_headsign,ja,川井駅,,,川井駅
stop_times,stop_headsign,en,Kawai　Sta.,,,川井駅
stop_times,stop_headsign,ja,川口小学校(市役所経由),,,川口小学校(市役所経由)
stop_times,stop_headsign,en,Kawaguchi  ES(Hachioji  City  Hall),,,川口小学校(市役所経由)
stop_times,stop_headsign,ja,川口小学校(楢原町経由),,,川口小学校(楢原町経由)
stop_times,stop_headsign,en,Kawaguchi  ES(Hachioji  City  Hall),,,川口小学校(楢原町経由)
stop_times,stop_headsign,ja,川口小学校(楢原町経由（深夜ﾊﾞｽ）),,,川口小学校(楢原町経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,en,Kawaguchi  ES(Narahara-bus office(NightBus)),,,川口小学校(楢原町経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,ja,工学院大学(直通（休校日運休）),,,工学院大学(直通（休校日運休）)
stop_times,stop_headsign,en,Kogakuin University(Direct),,,工学院大学(直通（休校日運休）)
stop_times,stop_headsign,ja,工学院大学(高月・純心女子学園・創価大学正門東京富士美術館経由),,,工学院大学(高月・純心女子学園・創価大学正門東京富士美術館経由)
stop_times,stop_headsign,en,Kogakuin University(Takatsuki・Tokyo Junshin University・Soka University Main Gate Tokyo Fuji Art Museum),,,工学院大学(高月・純心女子学園・創価大学正門東京富士美術館経由)
stop_times,stop_headsign,ja,市街地循環(市街地循環),,,市街地循環(市街地循環)
stop_times,stop_headsign,en,Central City Circulation(Central City Circulation),,,市街地循環(市街地循環)
stop_times,stop_headsign,ja,御岳駅,,,御岳駅
stop_times,stop_headsign,en,Mitake Sta．,,,御岳駅
stop_times,stop_headsign,ja,御岳駅(御岳駅経由),,,御岳駅(御岳駅経由)
stop_times,stop_headsign,en,Mitake Sta．(Mitake Sta．),,,御岳駅(御岳駅経由)
stop_times,stop_headsign,ja,恩方営業所(グリーンタウン高尾経由（深夜ﾊﾞｽ）),,,恩方営業所(グリーンタウン高尾経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,en,Ongata-bus office(Green Town Takao(NightBus)),,,恩方営業所(グリーンタウン高尾経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,ja,恩方営業所(宝生寺団地経由),,,恩方営業所(宝生寺団地経由)
stop_times,stop_headsign,en,Ongata-bus office(Hoshojidanchi),,,恩方営業所(宝生寺団地経由)
stop_times,stop_headsign,ja,恩方営業所(宝生寺団地経由（深夜ﾊﾞｽ）),,,恩方営業所(宝生寺団地経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,en,Ongata-bus office(Hoshojidanchi(NightBus)),,,恩方営業所(宝生寺団地経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,ja,恩方ﾀｰﾐﾅﾙ(上野原経由),,,恩方ﾀｰﾐﾅﾙ(上野原経由)
stop_times,stop_headsign,en,Ongata- bus terminal(Uenohara),,,恩方ﾀｰﾐﾅﾙ(上野原経由)
stop_times,stop_headsign,ja,恩方ﾀｰﾐﾅﾙ(上野原経由（深夜ﾊﾞｽ）),,,恩方ﾀｰﾐﾅﾙ(上野原経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,en,Ongata- bus terminal(Uenohara(NightBus)),,,恩方ﾀｰﾐﾅﾙ(上野原経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,ja,恩方ﾀｰﾐﾅﾙ(霊園正門経由),,,恩方ﾀｰﾐﾅﾙ(霊園正門経由)
stop_times,stop_headsign,en,Ongata- bus terminal(Cemetery Main Gate),,,恩方ﾀｰﾐﾅﾙ(霊園正門経由)
stop_times,stop_headsign,ja,恩方ﾀｰﾐﾅﾙ(宝生寺団地経由),,,恩方ﾀｰﾐﾅﾙ(宝生寺団地経由)
stop_times,stop_headsign,en,Ongata- bus terminal(Hoshojidanchi),,,恩方ﾀｰﾐﾅﾙ(宝生寺団地経由)
stop_times,stop_headsign,ja,恩方ﾀｰﾐﾅﾙ(上小田野経由),,,恩方ﾀｰﾐﾅﾙ(上小田野経由)
stop_times,stop_headsign,en,Ongata- bus terminal(Kami-odano),,,恩方ﾀｰﾐﾅﾙ(上小田野経由)
stop_times,stop_headsign,ja,戸吹(みつい台経由（深夜ﾊﾞｽ）),,,戸吹(みつい台経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,en,Tobuki(Mitsuidai（NightBus)),,,戸吹(みつい台経由（深夜ﾊﾞｽ）)
stop_times,stop_headsign,ja,戸吹(ひよどり山ﾄﾝﾈﾙ経由),,,戸吹(ひよどり山ﾄﾝﾈﾙ経由)
stop_times,stop_headsign,en,Tobuki(Hiyodoriyama Tunnel),,,戸吹(ひよどり山ﾄﾝﾈﾙ経由)
stop_times,stop_headsign,ja,戸吹(左入経由),,,戸吹(左入経由)
stop_times,stop_headsign,en,Tobuki(Sanyu),,,戸吹(左入経由)
stop_times,stop_headsign,ja,戸吹(谷野町経由),,,戸吹(谷野町経由)
stop_times,stop_headsign,en,Tobuki(Yanomachi),,,戸吹(谷野町経由)
stop_times,stop_headsign,ja,戸吹(高月・谷野町経由),,,戸吹(高月・谷野町経由)
stop_times,stop_headsign,en,Tobuki(Takatsuki・Yanomachi),,,戸吹(高月・谷野町経由)
stop_times,stop_headsign,ja,戸吹,,,戸吹
stop_times,stop_headsign,ja,戸吹スポーツ公園入口(ひよどり山ﾄﾝﾈﾙ経由),,,戸吹スポーツ公園入口(ひよどり山ﾄﾝﾈﾙ経由)
stop_times,stop_headsign,en,Tobuki sports park Iriguchi(Hiyodoriyama Tunnel),,,戸吹スポーツ公園入口(ひよどり山ﾄﾝﾈﾙ経由)
stop_times,stop_headsign,ja,戸吹スポーツ公園入口(谷戸経由),,,戸吹スポーツ公園入口(谷戸経由)
stop_times,stop_headsign,en,Tobuki sports park Iriguchi(Yato),,,戸吹スポーツ公園入口(谷戸経由)
stop_times,stop_headsign,ja,払沢の滝入口(十里木経由),,,払沢の滝入口(十里木経由)
